payment_id,customer_id,account_id,policy_id,amount,currency,payment_date,payment_method,status,reference,failure_reason
PAY007120,C0952,A1274,POL0082,530.66,ZAR,2026-08-26,EFT,COMPLETED,PAYREFA5142CF64D,
PAY007121,C0857,A1035,POL0378,1317.32,ZAR,2024-02-28,CARD,COMPLETED,PAYREF3D4F33482D,
PAY007122,C0465,A1278,POL0720,2715.4,ZAR,2025-12-28,MOBILE,COMPLETED,PAYREF3D0901B78B,
PAY007123,C0489,A1146,POL0421,1334.97,ZAR,2025-10-30,DEBIT_ORDER,COMPLETED,PAYREF3D7C49B9F9,
PAY007124,C0191,A1131,,122.65,ZAR,2025-08-22,MOBILE,COMPLETED,PAYREFCEEC86EF5A,
PAY007125,C0952,A0404,,2344.33,ZAR,2025-03-28,MOBILE,COMPLETED,PAYREF9AFB658A48,
PAY007126,C0484,A1065,POL0384,284.58,ZAR,2026-01-03,CASH,COMPLETED,PAYREF84BA5537B7,
PAY007127,C0056,A1270,,536.34,ZAR,2026-05-10,CASH,COMPLETED,PAYREFFD3DFF712C,
PAY007128,C0605,A1073,POL0098,1337.33,ZAR,2024-08-07,DEBIT_ORDER,FAILED,PAYREF5210B399B3,Invalid account
PAY007129,C0514,A0215,,1008.39,ZAR,2024-01-21,CARD,PENDING,PAYREF00EF690201,
PAY007130,C0308,A0352,POL0586,2624.73,ZAR,2026-06-09,DEBIT_ORDER,COMPLETED,PAYREF1679B65FB2,
PAY007131,C0634,A0891,,595.41,ZAR,2025-03-14,DEBIT_ORDER,COMPLETED,PAYREF061413EF08,
PAY007132,C0379,A1085,,417.13,ZAR,2025-11-09,CARD,COMPLETED,PAYREF2CD63D83F0,
PAY007133,C0621,A1176,,803.0,ZAR,2026-02-21,CASH,COMPLETED,PAYREF62DB0BF37A,
PAY007134,C0734,A0245,,2913.23,ZAR,2025-10-31,MOBILE,COMPLETED,PAYREF8D5ACE9DC8,
PAY007135,C0702,A0941,POL0045,2058.38,ZAR,2024-02-24,DEBIT_ORDER,COMPLETED,PAYREF91BCE1E9CF,
PAY007136,C0241,A1156,,1196.49,ZAR,2025-01-09,CASH,COMPLETED,PAYREF721850392B,
PAY007137,C0316,A0780,POL0220,4129.71,ZAR,2025-09-06,DEBIT_ORDER,FAILED,PAYREFE5F9137F53,Invalid account
PAY007138,C0884,A0820,,3445.61,ZAR,2024-03-09,CARD,COMPLETED,PAYREF8F86F6C1B4,
PAY007139,C0668,A0004,POL0459,2412.65,ZAR,2025-05-02,DEBIT_ORDER,COMPLETED,PAYREF55CB584E8E,
PAY007140,C0208,A0753,POL0031,337.65,ZAR,2025-06-17,CASH,PENDING,PAYREF484384AB1F,
PAY007141,C0645,A0454,,2400.04,ZAR,2024-06-13,DEBIT_ORDER,FAILED,PAYREF462908E8CA,Limit exceeded
PAY007142,C0077,A0706,,895.73,ZAR,2025-06-18,CASH,COMPLETED,PAYREF755AA4B3A4,
PAY007143,C0413,A0051,,738.82,ZAR,2026-06-30,DEBIT_ORDER,COMPLETED,PAYREF0A83EC9BF4,
PAY007144,C0853,A0702,POL0086,554.16,ZAR,2024-09-02,MOBILE,COMPLETED,PAYREF43389545E5,
PAY007145,C0534,A1153,,923.6,ZAR,2024-09-25,CARD,COMPLETED,PAYREF3F4DC21E09,
PAY007146,C0104,A1200,,586.54,ZAR,2026-08-27,EFT,COMPLETED,PAYREF461334DED0,
PAY007147,C0430,A0283,POL0302,1299.53,ZAR,2024-11-28,CASH,COMPLETED,PAYREFBEBD588E9A,
PAY007148,C0856,A0286,,922.47,ZAR,2025-04-14,CARD,COMPLETED,PAYREF5ADB1CB581,
PAY007149,C0489,A0602,POL0374,1367.23,ZAR,2025-11-19,DEBIT_ORDER,COMPLETED,PAYREFA0CD7B4EE0,
PAY007150,C0688,A1232,POL0124,1906.97,ZAR,2024-11-06,CASH,FAILED,PAYREF3B26D9E2A4,Technical error
PAY007151,C0878,A0627,,817.0,ZAR,2025-07-10,EFT,COMPLETED,PAYREFDA7BEEF65A,
PAY007152,C0476,A0005,POL0175,524.64,ZAR,2024-11-02,DEBIT_ORDER,COMPLETED,PAYREF50696D6D6F,
PAY007153,C0042,A1447,POL0443,147.47,ZAR,2025-08-13,MOBILE,COMPLETED,PAYREFDCCB651DA3,
PAY007154,C0182,A0359,POL0031,2370.02,ZAR,2024-02-26,EFT,COMPLETED,PAYREFEA6B4EB0E7,
PAY007155,C0386,A0948,POL0249,1186.5,ZAR,2025-01-07,CARD,COMPLETED,PAYREFC91A4F1403,
PAY007156,C0807,A0720,,919.49,ZAR,2024-10-04,CASH,PENDING,PAYREFAA0F99CF20,
PAY007157,C0556,A1381,POL0177,3540.12,ZAR,2026-06-11,CARD,COMPLETED,PAYREF911EA44472,
PAY007158,C0270,A1155,,302.32,ZAR,2025-10-25,MOBILE,COMPLETED,PAYREF2E720DCDDE,
PAY007159,C0161,A0869,,1160.07,ZAR,2025-07-03,EFT,COMPLETED,PAYREF2B30898C3E,
PAY007160,C0260,A0722,POL0206,418.19,ZAR,2024-04-21,CARD,COMPLETED,PAYREFCB4ACBC844,
PAY007161,C0666,A0087,POL0012,2113.3,ZAR,2026-06-22,DEBIT_ORDER,FAILED,PAYREF8204A64275,Technical error
PAY007162,C0965,A0689,,118.38,ZAR,2026-05-22,MOBILE,COMPLETED,PAYREF6E6A8C82B5,
PAY007163,C0884,A0967,POL0392,2450.42,ZAR,2024-07-05,MOBILE,COMPLETED,PAYREFD0659D9BC2,
PAY007164,C0832,A0837,POL0282,2351.15,ZAR,2024-06-24,CASH,PENDING,PAYREFED01842314,
PAY007165,C0836,A0510,POL0437,435.71,ZAR,2026-05-02,MOBILE,COMPLETED,PAYREF04152CAB03,
PAY007166,C0688,A1140,,1171.85,ZAR,2025-08-10,CASH,PENDING,PAYREFAAD7135AB2,
PAY007167,C0395,A0478,,445.18,ZAR,2025-08-31,CARD,COMPLETED,PAYREFD2DBA1EE83,
PAY007168,C0639,A1290,,1681.76,ZAR,2024-10-02,MOBILE,COMPLETED,PAYREFB5680FEA35,
PAY007169,C0682,A0087,,2490.48,ZAR,2025-09-17,CASH,COMPLETED,PAYREFA836945D4B,
PAY007170,C0682,A0498,POL0662,401.42,ZAR,2026-04-18,DEBIT_ORDER,COMPLETED,PAYREF3EDEFDDB13,
PAY007171,C0752,A1111,,299.84,ZAR,2025-06-17,EFT,COMPLETED,PAYREFBBDFE08BFA,
PAY007172,C0748,A1178,,3282.75,ZAR,2026-07-14,CASH,COMPLETED,PAYREF7D5B089F5A,
PAY007173,C0855,A1251,POL0255,7640.14,ZAR,2026-09-15,EFT,COMPLETED,PAYREF90409ECFB7,
PAY007174,C0529,A1446,,1798.03,ZAR,2025-10-08,MOBILE,COMPLETED,PAYREF2E88E49745,
PAY007175,C0285,A1380,POL0648,1936.12,ZAR,2025-11-30,CASH,COMPLETED,PAYREFE63B4E9C51,
PAY007176,C0113,A0318,POL0172,786.79,ZAR,2025-08-31,DEBIT_ORDER,COMPLETED,PAYREFD63E35F3D4,
PAY007177,C0291,A0037,POL0121,1312.95,ZAR,2025-07-29,CASH,COMPLETED,PAYREF44A3265888,
PAY007178,C0084,A1263,,1557.32,ZAR,2025-08-09,DEBIT_ORDER,COMPLETED,PAYREF472984B897,
PAY007179,C0272,A1256,,913.63,ZAR,2025-01-05,CARD,COMPLETED,PAYREFE0783B51FE,
PAY007180,C0709,A0494,POL0417,4229.59,ZAR,2026-03-31,CASH,COMPLETED,PAYREFA4CE3F4582,
PAY007181,C0094,A1249,POL0537,1308.64,ZAR,2025-10-24,CASH,COMPLETED,PAYREF54D75557D1,
PAY007182,C0817,A1231,POL0154,1488.61,ZAR,2024-08-21,CARD,COMPLETED,PAYREFEE0B1A7C59,
PAY007183,C0221,A1438,POL0449,932.66,ZAR,2026-08-21,MOBILE,COMPLETED,PAYREF47EC611F6E,
PAY007184,C0473,A0288,POL0635,1032.42,ZAR,2026-03-07,DEBIT_ORDER,FAILED,PAYREF4D71810D6B,Insufficient funds
PAY007185,C0597,A1143,,3709.71,ZAR,2025-10-10,EFT,COMPLETED,PAYREF263C2D6491,
PAY007186,C0509,A1002,,1268.9,ZAR,2025-05-09,CASH,COMPLETED,PAYREFE6741B834D,
PAY007187,C0473,A0702,,1298.93,ZAR,2024-02-22,CARD,COMPLETED,PAYREF41B30A6554,
PAY007188,C0798,A0047,POL0481,1315.8,ZAR,2025-12-24,CASH,COMPLETED,PAYREFA50158351F,
PAY007189,C0698,A0661,,761.65,ZAR,2024-08-28,CASH,COMPLETED,PAYREFAF89A6CA9C,
PAY007190,C0559,A0629,POL0328,268.29,ZAR,2026-03-20,DEBIT_ORDER,COMPLETED,PAYREF9DE146135D,
PAY007191,C0320,A0371,POL0159,5284.72,ZAR,2025-11-18,CASH,COMPLETED,PAYREF314A6CA8A3,
PAY007192,C0212,A1073,,3191.65,ZAR,2024-01-07,CASH,COMPLETED,PAYREF21A9A9037E,
PAY007193,C0202,A0711,,3823.97,ZAR,2026-09-08,CASH,COMPLETED,PAYREFDD52995883,
PAY007194,C0881,A1405,POL0529,375.21,ZAR,2026-01-22,MOBILE,COMPLETED,PAYREF87845A035E,
PAY007195,C0787,A1245,POL0668,4651.38,ZAR,2024-07-31,MOBILE,COMPLETED,PAYREF42152ED448,
PAY007196,C0104,A1372,POL0206,7839.03,ZAR,2024-08-16,CASH,COMPLETED,PAYREF0EEDD4CBC3,
PAY007197,C0513,A0713,,3117.61,ZAR,2024-02-18,DEBIT_ORDER,COMPLETED,PAYREFC9808C8E44,
PAY007198,C0444,A0733,,5697.73,ZAR,2024-03-27,CARD,FAILED,PAYREFA1523FFE71,Insufficient funds
PAY007199,C0682,A0934,,2435.36,ZAR,2025-02-17,CARD,COMPLETED,PAYREF0826A6BBB7,
PAY007200,C0728,A1467,,470.31,ZAR,2025-01-31,CARD,COMPLETED,PAYREF3F6FA487E5,
PAY007201,C0399,A0136,,1821.89,ZAR,2026-01-26,CASH,FAILED,PAYREF7BE373CD1A,Technical error
PAY007202,C0382,A0238,,395.3,ZAR,2026-05-12,DEBIT_ORDER,COMPLETED,PAYREFFD2F79306B,
PAY007203,C0896,A0172,POL0684,603.43,ZAR,2025-11-02,EFT,COMPLETED,PAYREF5A102BA4B7,
PAY007204,C0176,A0742,POL0416,1504.6,ZAR,2024-01-16,EFT,FAILED,PAYREF77BD69CB65,Limit exceeded
PAY007205,C0468,A0099,POL0542,1315.56,ZAR,2025-10-01,EFT,COMPLETED,PAYREF50EE4C7CF4,
PAY007206,C0592,A0365,POL0577,1742.5,ZAR,2026-07-27,CASH,COMPLETED,PAYREF6F4AE62478,
PAY007207,C0600,A0763,,182.71,ZAR,2025-05-11,CARD,FAILED,PAYREFDA960FB3E8,Insufficient funds
PAY007208,C0715,A0329,POL0111,939.89,ZAR,2024-09-14,DEBIT_ORDER,COMPLETED,PAYREF162A0D756E,
PAY007209,C0888,A1413,,1898.84,ZAR,2025-08-25,DEBIT_ORDER,COMPLETED,PAYREF6943DC53EE,
PAY007210,C0860,A0388,,2317.8,ZAR,2026-01-29,MOBILE,FAILED,PAYREFE0A7CEB896,Insufficient funds
PAY007211,C0330,A0915,,2474.45,ZAR,2026-08-31,DEBIT_ORDER,COMPLETED,PAYREF0FC072847F,
PAY007212,C0832,A1276,POL0781,1409.88,ZAR,2025-07-09,MOBILE,COMPLETED,PAYREF93A779A63F,
PAY007213,C0615,A0986,,750.53,ZAR,2025-09-26,CASH,COMPLETED,PAYREF834FC7A786,
PAY007214,C0437,A0548,POL0276,1810.7,ZAR,2026-02-27,CARD,COMPLETED,PAYREFCDFF401166,
PAY007215,C0776,A0174,,812.64,ZAR,2026-06-05,DEBIT_ORDER,COMPLETED,PAYREFD902269D6C,
PAY007216,C0268,A0245,POL0342,2700.13,ZAR,2024-04-18,CASH,COMPLETED,PAYREF0179894D80,
PAY007217,C0297,A0724,POL0174,1681.28,ZAR,2025-08-15,DEBIT_ORDER,PENDING,PAYREF995743ECCC,
PAY007218,C0658,A0283,POL0660,1030.99,ZAR,2024-07-15,MOBILE,COMPLETED,PAYREFC72AFB2A96,
PAY007219,C0113,A1168,,508.27,ZAR,2024-08-04,CASH,COMPLETED,PAYREFA7C5C2ACE7,
PAY007220,C0617,A0332,POL0553,3359.26,ZAR,2026-01-04,MOBILE,PENDING,PAYREF361F18C586,
PAY007221,C0431,A0010,POL0549,1918.02,ZAR,2026-08-15,CASH,COMPLETED,PAYREFC9BC855DD6,
PAY007222,C0456,A1498,,8981.93,ZAR,2025-02-23,DEBIT_ORDER,COMPLETED,PAYREFB62EFA7D23,
PAY007223,C0628,A0294,POL0226,1856.07,ZAR,2026-04-16,DEBIT_ORDER,COMPLETED,PAYREFDAEC46435F,
PAY007224,C0956,A0823,POL0009,2018.11,ZAR,2024-01-21,DEBIT_ORDER,COMPLETED,PAYREF13D880F02F,
PAY007225,C0123,A0030,POL0259,253.34,ZAR,2025-05-08,MOBILE,PENDING,PAYREF37C6762E6F,
PAY007226,C0361,A1031,,1495.9,ZAR,2024-09-05,MOBILE,COMPLETED,PAYREF86B3C42223,
PAY007227,C0188,A0048,POL0553,799.09,ZAR,2024-06-17,CASH,COMPLETED,PAYREF965C445F15,
PAY007228,C0063,A0696,POL0053,2505.97,ZAR,2026-05-28,DEBIT_ORDER,COMPLETED,PAYREF7FB12E4624,
PAY007229,C0609,A1354,POL0073,1532.54,ZAR,2025-08-10,EFT,COMPLETED,PAYREF160603253C,
PAY007230,C0511,A0257,POL0169,2937.38,ZAR,2026-07-14,CASH,COMPLETED,PAYREF6C0D749456,
PAY007231,C0174,A0138,POL0566,9252.0,ZAR,2026-06-20,CARD,COMPLETED,PAYREF7295366F45,
PAY007232,C0775,A1105,POL0671,493.56,ZAR,2026-07-03,MOBILE,COMPLETED,PAYREF4205A7748C,
PAY007233,C0237,A0612,,2826.25,ZAR,2026-06-06,CASH,COMPLETED,PAYREFB2B1D9AEB7,
PAY007234,C0086,A0105,POL0070,2172.41,ZAR,2025-08-07,CASH,COMPLETED,PAYREFB2CE814010,
PAY007235,C0975,A1027,POL0294,7937.03,ZAR,2026-02-09,DEBIT_ORDER,COMPLETED,PAYREFCB3A4EC6EE,
PAY007236,C0575,A0216,,2220.27,ZAR,2026-02-01,DEBIT_ORDER,COMPLETED,PAYREF8D818CCD12,
PAY007237,C0166,A0093,,2001.02,ZAR,2026-07-26,EFT,FAILED,PAYREFB1E6640F95,Technical error
PAY007238,C0743,A0364,,2569.47,ZAR,2024-03-12,CARD,COMPLETED,PAYREF03B271C2E6,
PAY007239,C0835,A0552,POL0249,2755.26,ZAR,2025-03-13,EFT,COMPLETED,PAYREFD6B71EA76C,
PAY007240,C0458,A0845,POL0476,4695.55,ZAR,2024-10-22,CASH,COMPLETED,PAYREFD8BAF409A3,
PAY007241,C0805,A1250,,483.29,ZAR,2026-06-11,MOBILE,COMPLETED,PAYREFCCBADA7978,
PAY007242,C0468,A0277,,740.75,ZAR,2025-05-04,CASH,COMPLETED,PAYREF5A855E63EA,
PAY007243,C0299,A0976,,6218.51,ZAR,2024-12-20,CARD,PENDING,PAYREFDB14EAB914,
PAY007244,C0849,A0752,,154.67,ZAR,2024-02-26,EFT,COMPLETED,PAYREF8155A89265,
PAY007245,C0144,A0263,,1007.54,ZAR,2026-05-26,MOBILE,COMPLETED,PAYREF0AABA37CD8,
PAY007246,C0362,A1138,POL0130,1273.55,ZAR,2026-03-30,MOBILE,COMPLETED,PAYREFE592B1A0C1,
PAY007247,C0533,A0766,POL0150,918.82,ZAR,2024-03-26,CARD,FAILED,PAYREF18EB595438,Insufficient funds
PAY007248,C0968,A1237,,5329.16,ZAR,2026-02-15,DEBIT_ORDER,COMPLETED,PAYREF11CC6AF91F,
PAY007249,C0435,A1487,POL0617,1765.06,ZAR,2024-09-13,EFT,COMPLETED,PAYREFA8992187A0,
PAY007250,C0911,A1214,POL0716,744.48,ZAR,2025-07-08,CARD,PENDING,PAYREFECD2EDAEB4,
PAY007251,C0520,A0917,,581.49,ZAR,2025-11-14,DEBIT_ORDER,COMPLETED,PAYREF135F1F4BC8,
PAY007252,C0966,A0200,POL0307,1453.64,ZAR,2024-08-08,CARD,PENDING,PAYREFC00AA8325F,
PAY007253,C0534,A1394,POL0651,3519.08,ZAR,2025-08-27,CASH,COMPLETED,PAYREF4493FBFB39,
PAY007254,C0284,A0029,POL0122,1259.42,ZAR,2025-07-06,CARD,COMPLETED,PAYREF6B3B71480B,
PAY007255,C0417,A0430,,958.7,ZAR,2024-07-16,CARD,COMPLETED,PAYREF94525C0C36,
PAY007256,C0281,A0759,POL0209,547.15,ZAR,2025-04-25,DEBIT_ORDER,COMPLETED,PAYREFE5AF1BE1C1,
PAY007257,C0444,A0037,,1594.06,ZAR,2024-06-14,DEBIT_ORDER,COMPLETED,PAYREF2EF44E1011,
PAY007258,C0657,A1204,POL0243,1508.05,ZAR,2024-09-04,CARD,COMPLETED,PAYREF237F3491E2,
PAY007259,C0287,A0653,POL0539,531.54,ZAR,2024-05-27,CARD,PENDING,PAYREFD2831123EF,
PAY007260,C0455,A1133,POL0180,3060.75,ZAR,2024-01-25,DEBIT_ORDER,COMPLETED,PAYREFA575F6919E,
PAY007261,C0308,A0749,POL0474,6039.3,ZAR,2024-09-24,CARD,COMPLETED,PAYREF53C8DCFB5E,
PAY007262,C0586,A1385,POL0704,1151.7,ZAR,2026-04-10,DEBIT_ORDER,COMPLETED,PAYREF9AC09538F1,
PAY007263,C0662,A1406,,1483.47,ZAR,2025-12-11,CARD,COMPLETED,PAYREF48F107E6D6,
PAY007264,C0617,A0128,POL0722,363.24,ZAR,2026-03-21,EFT,COMPLETED,PAYREF82EDED4BD6,
PAY007265,C0090,A0743,,2292.02,ZAR,2025-09-01,CASH,COMPLETED,PAYREF9442A73D76,
PAY007266,C0317,A1286,POL0560,1744.41,ZAR,2024-04-15,CARD,COMPLETED,PAYREF2CCAF3493D,
PAY007267,C0265,A0835,POL0629,791.47,ZAR,2025-03-15,DEBIT_ORDER,COMPLETED,PAYREFD7F601933B,
PAY007268,C0668,A1435,POL0756,521.39,ZAR,2024-09-08,DEBIT_ORDER,COMPLETED,PAYREF2BFB75429E,
PAY007269,C0998,A0218,POL0537,6957.46,ZAR,2026-01-24,CARD,FAILED,PAYREF227CCE79C7,Limit exceeded
PAY007270,C0304,A1178,POL0762,1608.04,ZAR,2025-10-02,MOBILE,COMPLETED,PAYREF646D52F140,
PAY007271,C0486,A0667,POL0783,438.05,ZAR,2026-02-26,EFT,COMPLETED,PAYREF7301CC78F5,
PAY007272,C0616,A0200,,2580.0,ZAR,2024-06-19,MOBILE,COMPLETED,PAYREFF9B2084997,
PAY007273,C0514,A0395,,1379.75,ZAR,2024-09-23,CASH,COMPLETED,PAYREFEC90D78999,
PAY007274,C0601,A1385,POL0620,1163.16,ZAR,2024-01-03,CASH,COMPLETED,PAYREF45B2D05111,
PAY007275,C0407,A0845,,2917.72,ZAR,2024-11-14,CARD,COMPLETED,PAYREF026888CE76,
PAY007276,C0926,A0536,,80.42,ZAR,2026-07-26,CASH,COMPLETED,PAYREFB6D95384A7,
PAY007277,C0102,A0198,POL0685,180.0,ZAR,2025-02-05,CARD,COMPLETED,PAYREFAD0AE269F2,
PAY007278,C0503,A1361,,4355.6,ZAR,2026-04-19,MOBILE,COMPLETED,PAYREFCD1FE75925,
PAY007279,C0218,A0419,,963.99,ZAR,2025-06-18,CASH,COMPLETED,PAYREF3AF12BA979,
PAY007280,C0042,A0813,POL0406,715.68,ZAR,2024-01-14,CASH,COMPLETED,PAYREF13EF565E0C,
PAY007281,C0927,A0361,POL0055,287.79,ZAR,2025-10-01,CARD,COMPLETED,PAYREF507D71BB89,
PAY007282,C0634,A1248,POL0036,1331.22,ZAR,2024-08-27,CARD,COMPLETED,PAYREF2EA9E9B172,
PAY007283,C0161,A0400,POL0660,1506.07,ZAR,2024-07-30,MOBILE,COMPLETED,PAYREF11A7970E69,
PAY007284,C0367,A0852,,4632.33,ZAR,2024-09-25,CARD,COMPLETED,PAYREFE01B8D48B4,
PAY007285,C0160,A0169,POL0672,1591.52,ZAR,2025-09-11,EFT,COMPLETED,PAYREF0BEE54EE8E,
PAY007286,C0664,A1103,POL0306,810.13,ZAR,2024-05-19,DEBIT_ORDER,COMPLETED,PAYREFD85DDACD6B,
PAY007287,C0177,A0110,POL0104,1645.3,ZAR,2024-01-19,MOBILE,COMPLETED,PAYREF49C866ADD8,
PAY007288,C0150,A1081,,3325.88,ZAR,2025-01-26,MOBILE,COMPLETED,PAYREF3658D449FB,
PAY007289,C0192,A1313,,2673.7,ZAR,2026-09-05,EFT,COMPLETED,PAYREFC1325ACF66,
PAY007290,C0719,A1329,POL0497,2041.49,ZAR,2026-07-26,CASH,REVERSED,PAYREF28741E571E,
PAY007291,C0922,A0890,,1443.15,ZAR,2024-01-25,DEBIT_ORDER,COMPLETED,PAYREFCD595B6640,
PAY007292,C0343,A0214,,613.19,ZAR,2026-03-19,CASH,COMPLETED,PAYREFD8F618B120,
PAY007293,C0530,A1278,POL0183,390.41,ZAR,2025-10-29,EFT,COMPLETED,PAYREF149C691DDA,
PAY007294,C0191,A0584,,333.28,ZAR,2024-11-08,CASH,COMPLETED,PAYREF7DE6261747,
PAY007295,C0968,A1336,POL0091,1626.14,ZAR,2024-02-04,EFT,COMPLETED,PAYREF21279927B6,
PAY007296,C0534,A0198,,1804.94,ZAR,2024-11-10,DEBIT_ORDER,COMPLETED,PAYREF5A8549FAD9,
PAY007297,C0791,A1364,POL0209,3275.76,ZAR,2025-10-23,CARD,COMPLETED,PAYREFC35D95B979,
PAY007298,C0952,A1481,POL0447,1923.17,ZAR,2025-02-22,CARD,COMPLETED,PAYREF1D7297F3DB,
PAY007299,C0870,A1387,POL0506,3136.53,ZAR,2025-05-03,MOBILE,COMPLETED,PAYREFC70221B349,
PAY007300,C0597,A0906,,962.42,ZAR,2024-10-09,CASH,FAILED,PAYREFF14113888D,Account closed
PAY007301,C0757,A0859,,2370.47,ZAR,2026-04-06,MOBILE,COMPLETED,PAYREF01C48B9C9F,
PAY007302,C0253,A0841,POL0718,402.84,ZAR,2024-05-19,CARD,COMPLETED,PAYREF2388D8B792,
PAY007303,C0321,A0700,,1032.58,ZAR,2026-02-07,EFT,COMPLETED,PAYREF46641C9A7E,
PAY007304,C0615,A1283,,175.65,ZAR,2025-09-05,CARD,COMPLETED,PAYREFA7001F55D2,
PAY007305,C0737,A0926,,1131.82,ZAR,2026-05-16,EFT,COMPLETED,PAYREF8B68FF7160,
PAY007306,C0908,A0252,,3732.32,ZAR,2025-04-20,EFT,COMPLETED,PAYREF1069FB7C81,
PAY007307,C0668,A0934,POL0357,1176.4,ZAR,2026-02-10,CARD,COMPLETED,PAYREFA0A175B195,
PAY007308,C0350,A0053,POL0026,2257.07,ZAR,2026-01-28,MOBILE,COMPLETED,PAYREF5CF1C2597F,
PAY007309,C0001,A0763,POL0233,1441.13,ZAR,2024-06-28,MOBILE,FAILED,PAYREFBBCFDC5581,Limit exceeded
PAY007310,C0761,A0541,POL0739,619.91,ZAR,2024-12-26,CASH,COMPLETED,PAYREFEEDE35608E,
PAY007311,C0257,A0149,POL0508,909.92,ZAR,2024-04-12,DEBIT_ORDER,COMPLETED,PAYREF286B623339,
PAY007312,C0519,A0673,POL0579,3567.73,ZAR,2025-04-19,CARD,COMPLETED,PAYREFF30520FA5D,
PAY007313,C0167,A1069,POL0325,2245.48,ZAR,2026-06-20,CARD,COMPLETED,PAYREF37D1EDF719,
PAY007314,C0967,A1408,,591.35,ZAR,2026-03-07,MOBILE,COMPLETED,PAYREF96F164D083,
PAY007315,C0444,A0452,POL0530,273.84,ZAR,2026-05-15,EFT,COMPLETED,PAYREF1D467E2A93,
PAY007316,C0167,A0463,POL0365,1348.63,ZAR,2025-07-02,MOBILE,COMPLETED,PAYREF597C3259B5,
PAY007317,C0461,A0836,POL0172,612.85,ZAR,2025-05-31,EFT,COMPLETED,PAYREF1D4CED6D52,
PAY007318,C0235,A1118,POL0576,918.34,ZAR,2024-04-17,CARD,COMPLETED,PAYREF8508FDDFDC,
PAY007319,C0674,A0911,,256.1,ZAR,2026-06-17,EFT,COMPLETED,PAYREF5813E61A79,
PAY007320,C0593,A1348,POL0554,3104.95,ZAR,2024-07-26,CARD,FAILED,PAYREF8F49AD8A8C,Account closed
PAY007321,C0589,A0580,POL0779,995.28,ZAR,2025-02-16,EFT,COMPLETED,PAYREF332B040B29,
PAY007322,C0371,A0481,POL0457,1158.24,ZAR,2026-01-20,CASH,COMPLETED,PAYREF7175550769,
PAY007323,C0901,A0863,,476.79,ZAR,2026-03-26,DEBIT_ORDER,COMPLETED,PAYREF041F9822EC,
PAY007324,C0492,A0581,POL0056,830.99,ZAR,2024-09-25,DEBIT_ORDER,COMPLETED,PAYREF3AE0B5483B,
PAY007325,C0160,A0376,POL0076,1239.5,ZAR,2025-05-08,MOBILE,COMPLETED,PAYREF1A4067135F,
PAY007326,C0461,A0129,,593.92,ZAR,2024-09-21,CARD,COMPLETED,PAYREF3EE85F3142,
PAY007327,C0564,A0683,POL0621,883.72,ZAR,2024-06-13,CASH,PENDING,PAYREF18D85BD146,
PAY007328,C0276,A0870,,4386.52,ZAR,2026-05-19,CASH,COMPLETED,PAYREFCDAECEBF61,
PAY007329,C0124,A0988,POL0618,190.56,ZAR,2025-08-12,CARD,COMPLETED,PAYREF0FA7CC6C20,
PAY007330,C0625,A0264,,1318.91,ZAR,2024-05-11,CARD,PENDING,PAYREF72DEF2A96D,
PAY007331,C0377,A1427,POL0427,499.96,ZAR,2024-06-10,CASH,COMPLETED,PAYREF8E52047A63,
PAY007332,C0094,A0789,POL0405,4173.42,ZAR,2025-03-06,DEBIT_ORDER,COMPLETED,PAYREF893B76F3EB,
PAY007333,C0345,A1136,POL0224,915.32,ZAR,2024-05-22,CASH,COMPLETED,PAYREF8EB206D2C4,
PAY007334,C0592,A1463,POL0436,384.85,ZAR,2025-07-13,DEBIT_ORDER,COMPLETED,PAYREF444E0AA705,
PAY007335,C0248,A1005,POL0063,883.94,ZAR,2024-10-05,CASH,COMPLETED,PAYREFC75FB640E9,
PAY007336,C0227,A0661,POL0207,1555.63,ZAR,2025-01-09,EFT,COMPLETED,PAYREF70A55E1CE4,
PAY007337,C0122,A1375,POL0730,17599.44,ZAR,2025-05-08,EFT,COMPLETED,PAYREF882D3F2E2B,
PAY007338,C0724,A0469,POL0397,132.98,ZAR,2026-01-29,DEBIT_ORDER,COMPLETED,PAYREF0703A6E213,
PAY007339,C0998,A0248,POL0048,330.59,ZAR,2026-05-10,DEBIT_ORDER,COMPLETED,PAYREF0282F21F3F,
PAY007340,C0122,A1121,,4044.93,ZAR,2025-06-01,EFT,COMPLETED,PAYREF4494FAAD1B,
PAY007341,C0881,A0195,POL0044,242.51,ZAR,2024-03-20,MOBILE,COMPLETED,PAYREF8E6052DDCE,
PAY007342,C0520,A1243,POL0629,1107.25,ZAR,2026-04-26,MOBILE,COMPLETED,PAYREFF525BD52B3,
PAY007343,C0311,A1426,POL0786,676.3,ZAR,2024-08-25,DEBIT_ORDER,COMPLETED,PAYREF97C26A7B6F,
PAY007344,C0091,A0534,,578.0,ZAR,2025-01-10,CASH,COMPLETED,PAYREF4F21526A24,
PAY007345,C0487,A1379,POL0207,923.16,ZAR,2026-08-07,MOBILE,COMPLETED,PAYREF711F4DA91F,
PAY007346,C0105,A0256,POL0444,786.28,ZAR,2024-12-03,DEBIT_ORDER,PENDING,PAYREF7580A3EF65,
PAY007347,C0012,A0673,POL0549,3156.0,ZAR,2025-08-23,CASH,FAILED,PAYREF8C1094617A,Technical error
