transaction_id,customer_id,account_id,amount,currency,transaction_date,transaction_time,transaction_type,description,channel,status,reference_number
TX039527,C0168,A0512,1367.8,ZAR,2026-06-25,02:00:56,TRANSFER,Transfer - Ref 491209,MOBILE,FAILED,REF8C4A867E47CB
TX039528,C0699,A1178,12937.56,ZAR,2024-06-13,19:33:43,TRANSFER,Transfer - Ref 727040,BRANCH,COMPLETED,REFADFF942A64C2
TX039529,C0741,A0279,299.22,ZAR,2024-03-26,01:31:46,FEE,Fee - Ref 115034,ONLINE,COMPLETED,REF797DB873BC59
TX039530,C0233,A0648,5561.55,ZAR,2026-05-02,08:49:40,TRANSFER,Transfer - Ref 336610,MOBILE,COMPLETED,REF359713E033D7
TX039531,C0701,A1286,917.37,ZAR,2024-04-01,00:13:27,PAYMENT,Payment - Ref 738403,ATM,COMPLETED,REF361CF6432D99
TX039532,C0586,A0808,253.73,ZAR,2024-03-29,21:41:23,INTEREST,Interest - Ref 411855,ONLINE,COMPLETED,REF0E30E718353F
TX039533,C0065,A1411,449.84,ZAR,2025-07-18,04:49:05,FEE,Fee - Ref 867731,BRANCH,COMPLETED,REFAA53974BA5FA
TX039534,C0365,A0440,574.59,ZAR,2024-03-08,11:56:46,WITHDRAWAL,Withdrawal - Ref 589884,ONLINE,COMPLETED,REF981DC6D44C90
TX039535,C0855,A0148,273.94,ZAR,2024-12-26,09:27:01,PAYMENT,Payment - Ref 491523,ONLINE,COMPLETED,REF4F9E2792AA6E
TX039536,C0312,A1263,795.37,ZAR,2024-07-02,21:22:38,PAYMENT,Payment - Ref 935647,MOBILE,COMPLETED,REF33886259ED64
TX039537,C0408,A0391,4965.92,ZAR,2026-06-01,13:01:50,INTEREST,Interest - Ref 855967,ONLINE,COMPLETED,REFCC0704C314CA
TX039538,C0907,A0241,752.15,ZAR,2024-01-23,08:43:31,INTEREST,Interest - Ref 498565,MOBILE,COMPLETED,REFD03E480A69F2
TX039539,C0193,A1471,2604.93,ZAR,2025-12-04,17:20:16,TRANSFER,Transfer - Ref 554850,POS,COMPLETED,REF3753EA8CDAB6
TX039540,C0788,A1150,9486.93,ZAR,2024-01-06,13:11:29,TRANSFER,Transfer - Ref 927606,MOBILE,COMPLETED,REF2DE284A05750
TX039541,C0581,A0653,713.18,ZAR,2026-06-06,22:35:09,TRANSFER,Transfer - Ref 491794,BRANCH,COMPLETED,REFD6F651EBB560
TX039542,C0475,A0303,873.23,ZAR,2026-05-22,00:23:18,DEBIT_ORDER,Debit Order - Ref 367265,MOBILE,COMPLETED,REF5EB77DBB1803
TX039543,C0714,A1070,35584.69,ZAR,2026-03-11,16:48:42,REVERSAL,Reversal - Ref 469878,MOBILE,COMPLETED,REFC94559A2080F
TX039544,C0734,A0051,188.97,ZAR,2025-09-13,20:28:35,FEE,Fee - Ref 458877,BRANCH,COMPLETED,REF211CB9F285AC
TX039545,C0228,A0425,351.06,ZAR,2026-09-03,20:04:45,DEBIT_ORDER,Debit Order - Ref 135693,POS,PENDING,REFE61F8AE93008
TX039546,C0472,A0590,3973.72,ZAR,2025-08-15,00:20:41,INTEREST,Interest - Ref 363126,ONLINE,COMPLETED,REF3688D62EFE49
TX039547,C0681,A0522,207.22,ZAR,2024-10-29,04:40:39,FEE,Fee - Ref 565483,POS,PENDING,REFD92E248D5A76
TX039548,C0005,A1485,133.14,ZAR,2025-07-15,23:37:11,FEE,Fee - Ref 755569,ONLINE,COMPLETED,REF85FD9BCB5DD5
TX039549,C0548,A0917,1437.11,ZAR,2025-04-15,05:22:42,PAYMENT,Payment - Ref 728376,ONLINE,COMPLETED,REFE8CF32C8891F
TX039550,C0246,A0399,1456.48,ZAR,2024-06-23,08:23:11,WITHDRAWAL,Withdrawal - Ref 994236,POS,COMPLETED,REFCC613D46A5AE
TX039551,C0807,A0216,1248.44,ZAR,2025-05-12,02:19:29,WITHDRAWAL,Withdrawal - Ref 892594,ATM,COMPLETED,REF8A67668E7DD0
TX039552,C0733,A1300,946.71,ZAR,2025-01-19,23:37:28,INTEREST,Interest - Ref 934144,MOBILE,COMPLETED,REFE0CF8E405EA5
TX039553,C0357,A1370,2235.17,ZAR,2024-07-10,04:24:02,REVERSAL,Reversal - Ref 853103,ATM,COMPLETED,REF0A1782D2BFF0
TX039554,C0822,A0095,925.02,ZAR,2024-04-12,01:53:18,DEPOSIT,Deposit - Ref 482905,POS,COMPLETED,REF05FAAC7E6429
TX039555,C0230,A1369,123.8,ZAR,2025-03-03,22:17:27,FEE,Fee - Ref 840319,MOBILE,COMPLETED,REFDAAA50A8E531
TX039556,C0283,A0357,770.36,ZAR,2025-06-19,05:33:16,WITHDRAWAL,Withdrawal - Ref 681046,ONLINE,COMPLETED,REF5AEB2596B889
TX039557,C0615,A1016,1514.27,ZAR,2025-02-20,07:28:19,DEPOSIT,Deposit - Ref 292710,MOBILE,COMPLETED,REF3DB12C36E9F4
TX039558,C0137,A1126,1828.13,ZAR,2025-01-17,01:47:29,WITHDRAWAL,Withdrawal - Ref 569802,MOBILE,COMPLETED,REF16BCE12DC5FE
TX039559,C0272,A0893,2935.96,ZAR,2025-03-08,17:43:42,INTEREST,Interest - Ref 716209,MOBILE,COMPLETED,REFBCE4EAEE46C9
TX039560,C0647,A0760,19093.58,ZAR,2026-02-11,11:43:40,REVERSAL,Reversal - Ref 792822,BRANCH,COMPLETED,REF5123A0083BE8
TX039561,C0704,A0542,43623.64,ZAR,2025-12-07,20:55:30,REVERSAL,Reversal - Ref 894146,POS,COMPLETED,REFC7D0E8A4904C
TX039562,C0880,A1258,427.89,ZAR,2024-01-18,16:53:16,FEE,Fee - Ref 330262,POS,COMPLETED,REF3EC0BF391B65
TX039563,C0469,A0834,2536.87,ZAR,2026-05-06,04:38:33,DEPOSIT,Deposit - Ref 195438,MOBILE,COMPLETED,REFE30DAFD871A8
TX039564,C0900,A0754,177.08,ZAR,2024-01-08,02:48:53,PAYMENT,Payment - Ref 823481,ONLINE,PENDING,REF255FA67F0E34
TX039565,C0662,A0524,842.38,ZAR,2026-01-20,10:12:03,PAYMENT,Payment - Ref 594187,MOBILE,COMPLETED,REF7691B1F53603
TX039566,C0551,A0504,344.28,ZAR,2026-06-06,22:01:36,FEE,Fee - Ref 339564,MOBILE,COMPLETED,REFB902FD518C52
TX039567,C0686,A1154,1901.06,ZAR,2024-10-02,20:39:53,PAYMENT,Payment - Ref 534854,ONLINE,COMPLETED,REF37CCCB7FFB3C
TX039568,C0225,A0075,1469.69,ZAR,2026-07-13,17:23:58,DEBIT_ORDER,Debit Order - Ref 342815,ONLINE,COMPLETED,REFEB660C23DE3B
TX039569,C0868,A0080,1786.84,ZAR,2025-03-08,20:08:21,DEPOSIT,Deposit - Ref 734845,BRANCH,COMPLETED,REF075E38BE72A1
TX039570,C0737,A1458,543.31,ZAR,2025-03-28,20:22:26,DEBIT_ORDER,Debit Order - Ref 833212,ONLINE,COMPLETED,REF7C9C8CBE7857
TX039571,C0412,A0283,411.06,ZAR,2024-06-27,07:21:30,TRANSFER,Transfer - Ref 224162,POS,COMPLETED,REF08E29F4F8EED
TX039572,FAKE_8B6EC529,A1180,2008.71,ZAR,2025-05-27,06:25:29,DEPOSIT,Deposit - Ref 310220,ONLINE,COMPLETED,REF865017C83E32
TX039573,C0342,A0707,392.75,ZAR,2025-03-24,08:17:50,PAYMENT,Payment - Ref 855657,MOBILE,COMPLETED,REF69C8888CED4A
TX039574,C0839,A1294,6.08,ZAR,2024-08-18,16:42:24,FEE,Fee - Ref 593580,POS,COMPLETED,REFB484499F028D
TX039575,C0532,A1374,7864.28,ZAR,2025-01-31,06:46:11,DEPOSIT,Deposit - Ref 463047,MOBILE,REVERSED,REFC4E433F89E3F
TX039576,C0302,A0066,4138.52,ZAR,2026-05-02,04:15:19,INTEREST,Interest - Ref 571572,ATM,COMPLETED,REF14574455689F
TX039577,C0276,A0236,467.92,ZAR,2026-05-06,03:46:37,TRANSFER,Transfer - Ref 589687,MOBILE,PENDING,REF3F3DEDDFA09A
TX039578,C0232,A0668,2399.14,ZAR,2025-07-04,03:38:23,INTEREST,Interest - Ref 458546,BRANCH,COMPLETED,REF517FD490A1AC
TX039579,C0629,A1346,751.66,ZAR,2024-05-31,18:21:57,WITHDRAWAL,Withdrawal - Ref 906354,MOBILE,COMPLETED,REFB4BD4F874426
TX039580,C0934,A1474,45641.62,ZAR,2026-03-01,09:47:11,REVERSAL,Reversal - Ref 623539,ATM,COMPLETED,REF487ECBCA670F
TX039581,C0520,A1332,1929.3,ZAR,2024-01-11,12:05:09,INTEREST,Interest - Ref 538485,MOBILE,COMPLETED,REF7BE9F08FE49C
TX039582,C0604,A0975,2256.52,ZAR,2026-03-30,00:17:49,INTEREST,Interest - Ref 780245,ATM,COMPLETED,REF52C3DE7DF27E
TX039583,C0473,A0005,1170.47,ZAR,2026-08-30,23:35:05,PAYMENT,Payment - Ref 917351,MOBILE,COMPLETED,REF4109174E1EE5
TX039584,C0093,A0294,7468.89,ZAR,2025-06-18,16:55:46,TRANSFER,Transfer - Ref 239939,ATM,COMPLETED,REF07979C04C109
TX039585,C0741,A0390,4053.12,ZAR,2024-01-20,05:31:03,DEBIT_ORDER,Debit Order - Ref 822201,ONLINE,COMPLETED,REFF5CDF82C541F
TX039586,C0020,A0271,5135.62,ZAR,2026-03-11,17:02:32,TRANSFER,Transfer - Ref 791569,MOBILE,COMPLETED,REFB44F372CC14E
TX039587,C0984,A1040,91.26,ZAR,2025-08-27,21:48:59,FEE,Fee - Ref 955468,MOBILE,COMPLETED,REF94C26400521D
TX039588,C0824,A0830,71.91,ZAR,2025-02-12,09:12:36,FEE,Fee - Ref 177757,ATM,COMPLETED,REF4878A08B24F8
TX039589,C0579,A0068,946.65,ZAR,2024-08-29,21:04:49,WITHDRAWAL,Withdrawal - Ref 247325,MOBILE,COMPLETED,REF99C67000BE97
TX039590,C0902,A0439,311.57,ZAR,2025-02-27,01:07:13,PAYMENT,Payment - Ref 457485,MOBILE,COMPLETED,REF8BC4BABF346A
TX039591,C0380,A0573,44.84,ZAR,2026-05-20,02:24:56,FEE,Fee - Ref 204939,MOBILE,COMPLETED,REF281FAB269AC9
TX039592,C0225,A0075,228.41,ZAR,2024-07-03,03:12:19,WITHDRAWAL,Withdrawal - Ref 699848,ONLINE,COMPLETED,REF51173505ACA4
TX039593,C0009,A1080,397.49,ZAR,2026-08-15,16:14:51,PAYMENT,Payment - Ref 983558,ATM,COMPLETED,REFFE5A4DA9D062
TX039594,C0337,A0594,361.68,ZAR,2025-04-26,22:50:47,FEE,Fee - Ref 168922,ATM,COMPLETED,REF4CC257A87F8F
TX039595,C0885,A0714,354.67,ZAR,2024-06-01,14:09:29,FEE,Fee - Ref 195553,ONLINE,COMPLETED,REF58F689757147
TX039596,C0748,A1135,5585.23,ZAR,2025-02-18,02:10:01,TRANSFER,Transfer - Ref 548463,POS,COMPLETED,REF12CD3AC5D111
TX039597,C0789,A1081,52.91,ZAR,2024-11-09,17:07:11,FEE,Fee - Ref 685524,MOBILE,COMPLETED,REF26E271A971EE
TX039598,C0208,A1235,715.75,ZAR,2025-01-20,14:46:01,WITHDRAWAL,Withdrawal - Ref 763207,ONLINE,COMPLETED,REF43C4C12B8EF2
TX039599,C0115,,362.25,ZAR,2024-09-26,08:38:32,FEE,Fee - Ref 837566,ONLINE,COMPLETED,REF4F55DAEC8F09
TX039600,C0866,A1176,215.96,ZAR,2025-09-14,08:19:13,FEE,Fee - Ref 325461,ATM,COMPLETED,REF30781E7A3DA5
TX039601,C0252,A1110,6654.08,ZAR,2025-12-31,04:54:03,TRANSFER,Transfer - Ref 636665,ONLINE,FAILED,REF601B036A64F6
TX039602,C0680,A0821,3653.22,ZAR,2025-11-16,01:23:07,PAYMENT,Payment - Ref 412908,ONLINE,COMPLETED,REFB37119296AE8
TX039603,C0071,A0452,1442.38,ZAR,2026-03-12,02:31:39,DEPOSIT,Deposit - Ref 449796,MOBILE,COMPLETED,REF8F5D5EB5BDE6
TX039604,C0907,A1188,686.82,ZAR,2025-12-19,21:13:11,WITHDRAWAL,Withdrawal - Ref 905276,MOBILE,COMPLETED,REF00C8F786897E
TX039605,C0227,A1289,1079.67,ZAR,0001-01-01,00:05:32,DEBIT_ORDER,Debit Order - Ref 850887,MOBILE,COMPLETED,REF1B19AB375896
TX039606,C0032,A0017,29476.68,ZAR,2026-05-14,02:48:58,REVERSAL,Reversal - Ref 634441,POS,COMPLETED,REFB2617753E4C1
TX039607,C0073,A0419,1105.79,ZAR,2024-05-10,16:29:50,TRANSFER,Transfer - Ref 613685,BRANCH,COMPLETED,REFB9CD21B80593
TX039608,C0099,A0582,577.2,ZAR,2024-04-07,23:27:13,PAYMENT,Payment - Ref 831860,ONLINE,COMPLETED,REF1CC4BF0D9343
TX039609,C0338,A0497,3660.88,ZAR,2024-07-14,02:03:15,INTEREST,Interest - Ref 477883,MOBILE,COMPLETED,REFF6EC6B83D03C
TX039610,C0189,A1440,31315.71,ZAR,2025-12-12,01:13:15,REVERSAL,Reversal - Ref 384451,ATM,COMPLETED,REFF57C2CEB7FD2
TX039611,C0693,A1265,2174.94,ZAR,2024-08-14,23:39:18,WITHDRAWAL,Withdrawal - Ref 782414,ATM,COMPLETED,REF279BB223890D
TX039612,C0989,A0042,21428.11,ZAR,2025-03-10,23:54:00,REVERSAL,Reversal - Ref 775349,MOBILE,COMPLETED,REF842584104763
TX039613,C0556,A0179,1167.2,ZAR,2026-06-13,04:32:59,PAYMENT,Payment - Ref 971072,MOBILE,COMPLETED,REF3755439EC5A9
TX039614,C0168,A0396,1114.07,ZAR,2026-06-28,00:19:26,PAYMENT,Payment - Ref 555783,ATM,PENDING,REFCEBC6FDDB2C5
TX039615,C0394,A0434,418.5,ZAR,2025-09-01,15:53:11,PAYMENT,Payment - Ref 966715,ONLINE,COMPLETED,REF07B7A1BA47B5
TX039616,C0201,A0090,2465.76,ZAR,2025-03-10,19:54:17,DEBIT_ORDER,Debit Order - Ref 642906,MOBILE,COMPLETED,REFF642174A7D67
TX039617,C0214,A1333,1091.05,ZAR,2026-04-11,20:59:01,DEPOSIT,Deposit - Ref 583980,POS,COMPLETED,REFC8A2A044FDF8
TX039618,C0250,A0695,380.37,ZAR,2024-09-22,09:41:15,INTEREST,Interest - Ref 834792,POS,COMPLETED,REFE7F151C80777
TX039619,C0332,A1168,4698.06,ZAR,2026-05-19,02:26:37,DEPOSIT,Deposit - Ref 637207,ONLINE,COMPLETED,REF955696EA9C0D
TX039620,C0489,,1956.04,ZAR,2024-07-07,22:34:58,DEBIT_ORDER,Debit Order - Ref 382580,ATM,COMPLETED,REFAA6203A2AC66
TX039621,C0037,A0477,440.31,ZAR,2025-04-14,00:43:48,WITHDRAWAL,Withdrawal - Ref 300507,ONLINE,REVERSED,REF01327AB1A558
TX039622,C0607,A0577,35942.74,ZAR,2025-01-10,18:36:39,REVERSAL,Reversal - Ref 104599,POS,COMPLETED,REFB0714310ACC4
TX039623,C0434,,1605.49,ZAR,2024-04-09,01:46:13,DEBIT_ORDER,Debit Order - Ref 189408,MOBILE,COMPLETED,REF77E4FE96E689
TX039624,C0170,A0306,1370.33,ZAR,2024-12-25,02:37:58,PAYMENT,Payment - Ref 859699,POS,COMPLETED,REF1AEE71F44842
TX039625,C0445,A0600,1046.04,ZAR,2024-10-30,13:15:08,DEBIT_ORDER,Debit Order - Ref 866835,MOBILE,COMPLETED,REFFD735C73F49C
TX039626,C0877,A0043,3019.79,ZAR,2024-02-28,05:14:56,DEPOSIT,Deposit - Ref 720084,ONLINE,COMPLETED,REF7F073FA91D03
TX039627,C0804,A0113,707.53,ZAR,2025-06-30,17:22:01,WITHDRAWAL,Withdrawal - Ref 426055,ONLINE,REVERSED,REF8C1406E426BC
TX039628,C0399,A0455,48662.6,ZAR,2025-12-22,04:03:30,REVERSAL,Reversal - Ref 555518,MOBILE,REVERSED,REFB4B5CA9E5659
TX039629,C0247,A0655,757.42,ZAR,2025-09-16,06:36:22,WITHDRAWAL,Withdrawal - Ref 328456,ONLINE,COMPLETED,REF75970F263ACC
TX039630,C0625,A1062,2322.22,ZAR,2026-01-20,20:33:31,INTEREST,Interest - Ref 387127,ATM,COMPLETED,REFD7083CB76496
TX039631,C0556,A0179,1979.03,ZAR,2025-11-25,02:42:38,TRANSFER,Transfer - Ref 791618,ATM,COMPLETED,REF7B5BAB50D074
TX039632,C0703,A1464,1692.23,ZAR,2024-02-04,05:47:24,INTEREST,Interest - Ref 929930,ATM,COMPLETED,REF8F71AD572FF8
TX039633,C0985,A0404,291.59,ZAR,2025-10-30,18:27:17,DEBIT_ORDER,Debit Order - Ref 107183,ONLINE,COMPLETED,REFC71871EC3918
TX039634,C0863,A1281,4339.44,ZAR,2024-03-27,20:35:12,INTEREST,Interest - Ref 744075,MOBILE,COMPLETED,REFBF346D73B51E
TX039635,C0534,A1075,6074.77,ZAR,2026-08-06,10:23:41,REVERSAL,Reversal - Ref 915666,ONLINE,COMPLETED,REF1651A02DD0C7
TX039636,C0311,A1036,1438.97,ZAR,2024-07-15,23:25:28,TRANSFER,Transfer - Ref 708315,MOBILE,COMPLETED,REFBD5DA21822FB
TX039637,C0855,A0569,1260.52,ZAR,2024-06-06,00:05:31,INTEREST,Interest - Ref 968698,POS,COMPLETED,REF3F0B5038663D
TX039638,C0038,A0135,1507.09,ZAR,2024-11-14,20:35:43,PAYMENT,Payment - Ref 730364,MOBILE,COMPLETED,REF41DCD1534A00
TX039639,C0945,A0735,2092.12,ZAR,2024-08-11,16:05:40,TRANSFER,Transfer - Ref 937855,POS,COMPLETED,REF3DCAA40FDD29
TX039640,C0617,A0343,2162.02,ZAR,2024-01-04,11:17:57,INTEREST,Interest - Ref 799712,ONLINE,REVERSED,REFEB720CA5D243
TX039641,C0597,A1122,3444.38,ZAR,2024-01-21,01:58:12,PAYMENT,Payment - Ref 840617,MOBILE,COMPLETED,REFC7B3AFCF54F8
TX039642,C0807,A0519,4583.1,ZAR,2025-03-26,19:08:49,TRANSFER,Transfer - Ref 932460,ONLINE,COMPLETED,REF9E2130C07A96
TX039643,C0398,A0700,385.87,ZAR,2025-04-25,16:59:31,DEBIT_ORDER,Debit Order - Ref 984754,ONLINE,COMPLETED,REFE5EC81C9E2D4
TX039644,C0777,A0110,48.2,ZAR,2024-07-11,02:27:24,FEE,Fee - Ref 332339,ATM,COMPLETED,REFB673433280DA
TX039645,C0118,A1312,2523.43,ZAR,2025-06-01,20:37:57,DEPOSIT,Deposit - Ref 448204,MOBILE,COMPLETED,REF0F32A37147D6
TX039646,C0296,A0539,2762.8,ZAR,2025-07-20,12:18:26,REVERSAL,Reversal - Ref 648969,MOBILE,PENDING,REFE9BEB2B86655
TX039647,C0644,A0997,8485.65,ZAR,2025-09-12,19:51:29,REVERSAL,Reversal - Ref 780834,ONLINE,COMPLETED,REF7243C198F63B
TX039648,C0523,A1185,18406.09,ZAR,2025-04-25,02:53:39,REVERSAL,Reversal - Ref 164349,POS,COMPLETED,REF585A16E7D9B1
TX039649,C0781,A0782,754.76,ZAR,2024-12-25,03:31:27,PAYMENT,Payment - Ref 927880,ONLINE,COMPLETED,REF3C2E30471208
TX039650,C0417,A0447,2968.02,ZAR,2025-04-19,08:00:49,DEPOSIT,Deposit - Ref 313945,ATM,COMPLETED,REFA7C4DCF6B309
TX039651,C0908,A1427,1799.97,ZAR,2026-08-10,18:16:55,TRANSFER,Transfer - Ref 428337,ONLINE,COMPLETED,REF03A70DB378A6
TX039652,C0132,A1445,1820.46,ZAR,2025-12-12,23:06:59,INTEREST,Interest - Ref 318021,MOBILE,COMPLETED,REF00AC2AE7FEFF
TX039653,C0063,A0607,4524.59,ZAR,2025-04-21,00:32:45,TRANSFER,Transfer - Ref 874513,POS,COMPLETED,REFBCE08778A616
TX039654,C0552,A1002,37627.46,ZAR,2025-06-30,19:01:11,REVERSAL,Reversal - Ref 511727,MOBILE,COMPLETED,REF0941B0288E7F
TX039655,C0735,A1397,37.38,ZAR,2026-01-25,17:29:55,FEE,Fee - Ref 242850,ATM,COMPLETED,REFD6E6CBB08AA9
TX039656,C0010,A1268,2359.0,ZAR,2025-08-21,09:35:30,TRANSFER,Transfer - Ref 379796,ONLINE,COMPLETED,REF9ACC3C9DC74C
TX039657,C0951,A1266,4801.36,ZAR,2024-02-18,10:57:20,DEBIT_ORDER,Debit Order - Ref 299233,ATM,COMPLETED,REF71FB772C4941
TX039658,C0598,A0164,846.41,ZAR,2026-08-21,19:16:48,WITHDRAWAL,Withdrawal - Ref 928368,MOBILE,REVERSED,REF31E4D620CA1D
TX039659,C0084,A0911,1299.08,ZAR,2026-06-06,03:19:53,DEPOSIT,Deposit - Ref 481636,ONLINE,COMPLETED,REFF61F546E5743
TX039660,C0382,A0304,897.02,ZAR,2026-07-03,11:58:01,TRANSFER,Transfer - Ref 771945,MOBILE,PENDING,REF8E9797CD4E82
TX039661,C0299,A0605,4472.41,ZAR,2024-01-01,06:02:36,TRANSFER,Transfer - Ref 630727,MOBILE,COMPLETED,REF7FFFE365B050
TX039662,C0979,A1095,132.4,ZAR,2024-03-03,22:31:22,WITHDRAWAL,Withdrawal - Ref 795034,POS,COMPLETED,REFB7E8438920D0
TX039663,C0644,A0997,218.1,ZAR,2025-02-12,13:52:03,DEBIT_ORDER,Debit Order - Ref 351641,MOBILE,COMPLETED,REFAC9B4E42F49E
TX039664,C0468,A1215,3646.42,ZAR,2024-12-20,23:39:09,INTEREST,Interest - Ref 269250,ATM,FAILED,REFC477CBFAA80F
TX039665,C0604,A1221,296.67,ZAR,2025-05-06,06:14:02,FEE,Fee - Ref 649644,ONLINE,FAILED,REF24D589FA940B
TX039666,C0004,A0791,672.29,ZAR,2025-04-17,15:13:40,WITHDRAWAL,Withdrawal - Ref 500970,MOBILE,COMPLETED,REF216E6E66E794
TX039667,,A0743,3432.71,ZAR,2025-03-19,22:24:03,PAYMENT,Payment - Ref 396242,ONLINE,COMPLETED,REF651BB5F122AD
TX039668,C0358,A0003,79.6,ZAR,2025-06-11,22:34:14,FEE,Fee - Ref 655385,ONLINE,PENDING,REF01C045733282
TX039669,C0398,A0700,5262.93,ZAR,2024-01-13,06:18:04,PAYMENT,Payment - Ref 654399,ONLINE,COMPLETED,REF1794D95D292E
TX039670,C0272,A0174,1305.5,ZAR,2025-01-02,02:44:58,TRANSFER,Transfer - Ref 921823,ATM,COMPLETED,REF000D4BF68687
TX039671,C0670,A0962,3916.66,ZAR,2026-03-26,08:12:07,DEBIT_ORDER,Debit Order - Ref 840884,ONLINE,COMPLETED,REF6F2E88533D90
TX039672,C0038,A0646,1195.98,ZAR,2024-07-17,09:52:50,DEBIT_ORDER,Debit Order - Ref 595522,BRANCH,COMPLETED,REF1A2EC2E42503
TX039673,C0825,A0902,174.57,ZAR,2024-10-31,21:02:58,DEBIT_ORDER,Debit Order - Ref 309815,ONLINE,COMPLETED,REFD508E253882B
TX039674,C0005,A1485,2956.98,ZAR,2025-05-09,07:30:30,DEPOSIT,Deposit - Ref 228079,ONLINE,COMPLETED,REF0D07EE2C7D83
TX039675,C0539,A0225,358.2,ZAR,2024-04-25,03:43:44,WITHDRAWAL,Withdrawal - Ref 527656,ATM,COMPLETED,REF21156384703F
TX039676,C0569,A0141,3300.66,ZAR,2024-10-17,18:24:45,PAYMENT,Payment - Ref 778584,MOBILE,COMPLETED,REF1B1E1CCD772C
TX039677,C0099,A1310,1739.73,ZAR,2024-04-18,13:45:17,TRANSFER,Transfer - Ref 327152,POS,COMPLETED,REFB5E7530C8D0C
TX039678,C0963,A1382,185.32,ZAR,2024-02-01,06:37:53,WITHDRAWAL,Withdrawal - Ref 413763,MOBILE,REVERSED,REFEC5D752DFB7A
TX039679,C0772,A0436,181.33,ZAR,2025-07-20,15:05:39,PAYMENT,Payment - Ref 135476,ATM,COMPLETED,REFF1D280C1E0E8
TX039680,C0829,A0552,651.33,ZAR,2026-06-29,08:10:48,WITHDRAWAL,Withdrawal - Ref 709461,MOBILE,FAILED,REF003A86CC732D
TX039681,C0630,A1419,265.01,ZAR,2025-04-23,01:14:22,DEPOSIT,Deposit - Ref 682208,BRANCH,COMPLETED,REF7CB5E62ECBC4
TX039682,C0690,A1317,402.31,ZAR,2024-07-23,18:26:56,FEE,Fee - Ref 469667,ATM,COMPLETED,REFBDD49CA9A08E
TX039683,C0983,A0129,588.87,ZAR,2024-09-12,03:03:39,PAYMENT,Payment - Ref 920512,ATM,COMPLETED,REFE3AA2E9689E2
TX039684,C0610,,4783.53,ZAR,2026-03-02,11:16:56,INTEREST,Interest - Ref 988335,BRANCH,COMPLETED,REF014382A011F5
TX039685,C0122,A0318,2454.08,ZAR,2025-01-26,15:18:42,INTEREST,Interest - Ref 599430,MOBILE,COMPLETED,REFE300F653B303
TX039686,C0254,A1229,838.01,ZAR,2026-02-19,23:06:39,WITHDRAWAL,Withdrawal - Ref 940036,ONLINE,COMPLETED,REF55AB052C7892
TX039687,C0559,A0202,308.46,ZAR,2026-07-28,12:07:24,DEBIT_ORDER,Debit Order - Ref 792120,ONLINE,COMPLETED,REFA01C99E4790C
TX039688,C0557,A0608,8030.33,ZAR,2024-09-25,00:00:06,TRANSFER,Transfer - Ref 169045,ATM,COMPLETED,REF98F1BDDBC694
TX039689,C0127,A0381,4578.87,ZAR,2024-02-25,06:55:28,PAYMENT,Payment - Ref 353643,MOBILE,COMPLETED,REF494CC6E06AB8
TX039690,C0191,A1368,323.75,ZAR,2025-01-06,22:07:27,DEBIT_ORDER,Debit Order - Ref 220877,ONLINE,COMPLETED,REF41761D75155E
TX039691,C0909,A1091,766.89,ZAR,2024-09-11,00:44:53,PAYMENT,Payment - Ref 588220,MOBILE,COMPLETED,REFF2C226FCBBFF
TX039692,C0558,A0948,8038.84,ZAR,2025-09-08,21:23:44,TRANSFER,Transfer - Ref 977857,ONLINE,COMPLETED,REF8D866DA1EC4C
TX039693,C0505,A1121,664.27,ZAR,2026-06-23,14:09:31,WITHDRAWAL,Withdrawal - Ref 145130,MOBILE,COMPLETED,REF648D8EA2447F
TX039694,C0475,,739.17,ZAR,2025-08-16,03:37:47,DEPOSIT,Deposit - Ref 916732,ONLINE,COMPLETED,REF88980A8DB6F3
TX039695,C0898,A0774,923.36,ZAR,2025-12-02,16:41:24,PAYMENT,Payment - Ref 833818,ATM,FAILED,REF837AA79D5EC1
TX039696,C0192,A0802,394.05,ZAR,2025-05-01,08:15:09,DEBIT_ORDER,Debit Order - Ref 776135,BRANCH,COMPLETED,REFB6AE081F4642
TX039697,C0781,A1039,165.93,ZAR,2025-09-15,00:16:53,FEE,Fee - Ref 157219,MOBILE,COMPLETED,REFF6A67E59A8FA
TX039698,C0287,A0702,24200.42,ZAR,2026-07-18,17:15:56,REVERSAL,Reversal - Ref 268043,ATM,PENDING,REFF60A88FBECCA
TX039699,C0611,A1314,21529.05,ZAR,2025-02-19,07:44:01,REVERSAL,Reversal - Ref 116809,ONLINE,COMPLETED,REF501A5144E998
TX039700,FAKE_B3803901,A1458,5662.06,ZAR,2026-06-17,11:20:33,REVERSAL,Reversal - Ref 750988,POS,COMPLETED,REF41BFFD0FE11A
TX039701,C0821,A0698,276.5,ZAR,2024-09-27,04:40:17,FEE,Fee - Ref 182209,ATM,COMPLETED,REF899FC71EB090
TX039702,C0576,A0603,28923.12,ZAR,2024-09-18,07:42:36,REVERSAL,Reversal - Ref 673904,ONLINE,COMPLETED,REF58ACC41AF763
TX039703,C0015,A0011,2343.52,ZAR,2026-04-19,07:05:53,INTEREST,Interest - Ref 526599,MOBILE,COMPLETED,REF93EF126F93D2
TX039704,C0455,A0166,2014.64,ZAR,2025-01-26,16:38:22,WITHDRAWAL,Withdrawal - Ref 375760,ONLINE,COMPLETED,REFB684E2BBA2F0
